,code,tags,shops,Markdown
26,5533,"Automotive Parts,acces. Sto","IP DAVYDENKO S.S.; EVO IP VASILEVA E.R.; BALAKLAVKA; StudioSound52; AVTOSPEKTR; Kozhneva N.V.; BI-BI; OOO LAGUNA; KHAMETOVA N.P.; TYSYACHA MELOCHEJ; IP KOVALENKO A.V. SHOP; AVTOLIGA; GIPEROJL; IP SAVCHENKO V.N.; IP OLIFER S.A.; IP PICHUGIN; AVTO-ZIP 34RUS; FILTR; IP GAVRILENKO TV; IP DERENDYAEV A.A.; IP BOGATYREV V V; IP FAYZULIN B.M.; AVTOMIR 5; VAZOVSKIJ; AVTO STOP; GOOD SERVICE; AVTOPOLKA; IP KUDRINA IK; ""Azbuka zvuka""; MAGAZIN ""AVTOBYURO""; AVTOKOVRIKI74; IP VOLKOVA T.V.; IP KIPAJKIN V. V.; PROSPEKT; AVTOZAPCHASTI NZAUTO; SHESTERENKA; IP TRYAPICINA A.N.; IP NAJMUTDINOVA G.I.; AVTOZAPCHASTI VAZ 2; OOO BLOKDETAL; MAGAZIN AVTOMIG; MAGAZIN AVTOZAPCHASTI; TSTS EVROGAZ; IP RYABOVA N P; MAGAZIN KOPEECHKA; MAGAZIN A.ZAP-TI; AVTOLAJN; AVTOTOK; ARTHAMAN; AVTOTREYD-NSK; MAGAZIN AVTOMIR; AVTODETALI; OOO AVTOTEKH-SERVIS; IP VORONOV AVTOZAPCHAS; AVTOMOLL; MOTOZAPCHASTI; IP NEVOLSKIH A.M.; IP SAZONOVA O.S.; Avtodrive; Efremowa Irina; AVTO-ZIP34; EXIST TAMBOV; IP GOLDOBINA N.V.; AVTOMIG; B-PLUS NN; KREPEZH; IP BERNICYN P A; KRUIZ; AVTOZAPCHASTI; MotoAutoLed sparepar; AVTOMOYKA REAL; IP PIROZHKOV N.A; IP KULNEVA SH.M.; Torgovaya sektsiya 164; EXIST.RU; OOO VINTIK-SHPUNTIK; SEKTOR A; LADYA; LADA DETAL; IP BORODASTOV D.L.; AVTOLIFE; MIR AMORTIZATOROV; AVTOCENTR OJL-MARKET; IP MOROZOV D.YU.; BRATSKIJ-AVTO; IP SHABAROV A.V.; IP ALIEV R A; IP MIKHAYLOV S.R.; TD ZA RULEM; AVTOEMALI; IP EROKHIN D.YU.; OOO MASLOFF; IP KARAMANYAN S.S.; IP AKULOVA; AVTOPLYUS; GRASS-MARKET; AUTOSHOP; IP PALAMARCHUK K.V.; IP BERNATSKIY P.I.; IP Ryzhkov; EMEX; TD IKSORA; MINISTR ROSSIYSK; IP ARSENTEV M.A.; AVTORITET; MOTO-VELO; Dikon Auto 7; IP SAVCHUK A.V.; AVTOSNAB; AVTOCENTR; KHOZYAIN; MOSKVICH; YARLOGAN; MAGAZIN FINEI; Magazin Autozapchasti; MASLOMAG; IP SYUKSINA M.V.; UMAL-AVTO; IP POPOVKIN O.V.; MOTOZONA23; DIKON AUTO; AVTOMARKET; IP TROYAN S.I.; MAGAZIN MASLYONKA; IP BOLSHEDVORSKAYA I.A; MAGAZIN 1; MIR MASEL; IP SHITIKOV S.V.; internet magazin Zamen; KUZOVNYE DETALI; MAGAZIN 2; AVTOZAPCHAST; ""MASLOMARKET""; AVTOTREJD; M-34; AVTOTRIAL; IP KLUCHNIK; KAFE; IP PAMSHEVA A.A.; APEX.RU V KUNTSEVO 24C; AVTOAKSESSUARY; NAVIGATOR TT10; MAGAZIN AVTOPASKER; KORT; IP DERENDYAEV A A; LASTOCHKA; IP ERMAKOV YA.V,; AVTOSHTUCHKI; MAGAZIN AVTOKHIMII; IP STRUZDIN MP; AIYVENGO PLYUS; AVTOPASKER; AVTOPRESTIZH; OOO SHTURMAN; FIXIT-OIL; IP BORISOV S.V.; IP Petrova; FSSK GERCENA 1 ETAZH; ESHTOKIN D.I. 1; IRINOVSKIY 173; VASILEV S.A.; IP BELOVA OE; AVTOZAPCHASTY; TEKHCENTR GARAZH; AVTOBYSTRO; AVTOLIDER V; NADEZHDA; WWW.1PARTS.RU; AVTOOKEY; AVTOTREK; IP BORODIKHIN TS; EUROAUTO.RU; AVTOMAG; ROSSKO; AVTOMIKS; AVTOSVET; AVTOZAPCHASTI EXIST; AUTOZAPCHASTI; IP Ivanilov I.D.; AVTOPRAYM; SUPROTEC; IP KLIMENCHENKO SA; M-N AVTOZAPCHASTI VAZ",Auto
27,7933,Bowling Alleys,SPORT-BAR; BOULING ASTRO PLAZA; BOULING LAJKIPARK; SOKROVISHHA FARAONA,Entertainment
28,5963,Door-to-Door Sales,IP UMETBAEVA G. F.,Shops
29,5946,Camera And Photographic Sup,KOPIRKA; FOTOCENTR; FSM TRIKOLOR; FOTOSHTAB,Hobbies
30,5200,"Home Supply,Warehouse Store",LEONARDO; TOVARY DLYA DOMA; EKATERINBURG; MEZHRAYOPTTORG; KHOZMARKET; LEROY MERLIN 134; OOO BIGAM-INVEST H2O; IP GALKINA; GALAMART; KIRISHI; DOMASHNIJ VINOKUR; OOO NOVEKS; LEROYMERLIN 025; LEROY MERLIN 41; OOO STROJKA; VSE PO 150; OTDEL TOVARY DLYA DOMA; WB DYI; CASTORAMA 7167; IP VLASOV; LM045; SANTEKHNIKA TUT; STROJMATERIALY; AZBUKA; MAGAZIN SPEKTR; LEROY MERLIN 118; LERUA MERLEN KRASNODAR-1; NOVEKS; TTS ADMIRALTEYSKIY; GALAMART.; IP KRUTIKOVA I.V.; VOLGOGRAD; DOMOVOY; COZY HOME; OK DLIA DOMA; VERES; LEROYMERLIN 053; LEROY MERLIN 46; VSE DLYA DOMA; OZON; MAGAZIN CIMUS 90; IP SAVELEV V.A.; LM046; KUCHENLAND HOME DISKONT; LEROY MERLIN 5; ENERGOKOMPLEKT; 1001 MELOCH; 044 OBI VOLZHSKIJ; MIR GRILYA; LUCKY FISH; TATYANA YURZANOVA; HOZYAYUSHKA; OZON3.; FESTIVAL; MAGAZIN POBEDA; BAUCENTER.; MAXIDOM SAMARA; MAGAZIN AURA; SP DOBRIY SOSED; IP KOLESNIKOV S.O.; MAXIDOM SPB-3; LEROY MERLIN YAROSLAVL; LEROY MERLIN IZHEVSK; MAGAZIN OLIMP; FIXPRICE; LM056; STD PETROVICH; SANTEKHNIKA; KIT COSMETICS; LEROY MERLIN TOLYATTI; LEROY MERLIN 181; KREPEZH; LEROY MERLIN ORENBURG; PROFILE; IP ANTONOVA T.V. 3; 037 OBI AVIAPARK; HOZCITI NOVO-TRAKTOVAY; 012 OBI METALLURGOV; LEVSHA; SEZON; MAGAZIN DOMASHNIY; KHOZYAJSTVENNYJ; OOO MODI; HOFF; MAXIDOM EKATERINB; LM030; TVOY DOM; MASTERICA; SDEK; LEROY MERLIN ZIL; LEROY MERLIN 37; MAGAZIN DIMON; KHOFF GUDZON; RADUGA; MILYJ DOM; 009 OBI VARSHAVKA; LEROY MERLIN 13; OTDEL POSUDY; SANELKREP 2; KHOZYAYKA; TC IDEYA; LM051; DOMINGO 5; KHOZYAJKA 88; FIKS PRAYS; OOO LEROY MERLIN VOSTO; KOMPANIYA ENKOR; OOO TD; LERUA MERLEN MEGA ADYG; IP PENKIN V.V.; KOPEECHKA; MAGAZIN KHOZYAJKA; VSEINSTRUMENTI.RU; SEAM; LM027; LEROY MERLIN 30; AfiDesign.ru; ALFA KHOUM; DOBRYJ DEN; PROMTOVARY OT A DO YA; Udacha; DOMOVENOK; TORGLAJN; MAGAZIN DACHNIK; IP KHAMZAALIYEV KHS; 015 OBI PARNAS; IP MUSHEGYAN S.A; BAUTSENTR-KRASNODAR; 1000 MELOCHEJ; LEROY MERLIN 32; IP MUSAEVA R.G.; LEROY MERLIN 20; RINA HOME; LEROY MERLIN MARKET; IP FAM TKHI BYOJ; PRODUKTY; CENTER SALES; TRINITI; LERUA MERLEN RYAZAN; LEROY MERLIN 42; IP SOLGALOVA E.N.; LEROY MERLIN 3; MAGAZIN CIMUS 15; SANTEKHNIKA MAURO; VINTIK I SHPUNTNIK; YAGODNOE SOLNECHNYJ; BAZAAR; IP GORDEEV R G; BYTOVAYA KHIMIYA; HOME LIFE.; IP FEDOROVA O.YU.; GERMES; ZOLUSHKA; STROYBAT; LM006; PORYADOK-05; FIKS PRAJS; STROITELNYE MATERIALY; LEROY MERLIN 35; -ZAMKI-3-; KHOZYAIN; LERUA MERLEN UFA-2; LM040; IP LOBACHEVA O.V.; LM134; ELEKTRONIKA OT A DO YA; LEROY MERLIN 40; MAGAZIN 1000 MELOCHEJ; 013 OBI BELAYA DACHA; 001 OBI KOMMUNARAKA; VASH DOM; LEROY MERLIN VORONEZH; KERSH 1; IP VOLOSHIN V.A.; INTERERNAYA LAVKA; HOZTOVARY; KRASNODAR; OOO MK GRUPP; IP SAFIN A.R.; AZAROV D V; VSE V D; MAGAZIN DOMASHNIJ; AKSON. OOO RITEJL-REGI; TORGOVYJ DOM REKOMA; VSEDLYADOMA; LEROY MERLIN KALININGR; BAUCENTER; URALELEKTRO; GIPERMARKET 2; LERUA MERLEN KEMEROVO; LEROY MERLIN 6; MAGAZIN FARFOR; LEROY MERLIN 92; LERUA MERLEN EKAT; KRASHOZTORG; MAGAZIN TANYUSHA; LEROY MERLIN OMSK; KENGURU; LEROYMERLIN 047; OOO TK VOLGOROST-YUG; PROMTOVARY; SAULE; IP Sychev; LEROY MERLIN 9; LERUA MERLEN KHABAROVS; UMELETS; LEROY MERLIN 34; IP KASHIRIN SV SMT; LEROY MERLIN 135; wildberries; LEROY MERLIN ULYANOVSK; PETROVICH; 023 OBI VOLGOGRAD; LEROY MERLIN VOLGOGRAD; LEROYMERLIN 016; LERUA MERLEN KRASNODAR; BIGAM; ELEKTROSTROJ; LM143; IP YANKAUSKAYTE N.A; MAGAZIN KHOROSHIY; ODNORAZOVAYA POSUDA; SANKT-PETERBURG; SLOBODA; KHOZTOVARY; LEROY MERLIN 126; KHOZTOVARY 2; LEROY MERLIN 143; LEROY MERLIN 67; STROJJKHOZTORG; DIZAJN KLUB; MEGASTROY; IP MALIUGANOVA A.A.; HOZMAX; VODOLEY SHOP; FIKS PRAYS 1; IP NIKITIN N.E.; ANTEJ-NAPO; MEZHRAYOPTTORG 1; AVTODOR; KHOZMAG; LEROY MERLIN VOLZHSKIY; CVETY I TOVARY DLYA DOMA; MAGAZIN CIMUS N4; FURNITURA; IP PATRUSHEVA E.N.; OOO ORION; LEROY MERLIN 45; KHOBBIMANIYA; TC ZAPADNYJ; PALITRA NA MICHURINA; POSUDA; TELE 2,Furnurure
31,8641,"Civic,social & Fraternal As",Puresh Payments; Knsprng Payments,TaxesAndFines
32,7941,Commercial Sports,SQUASH; EVO PROKAT; SPORT-INVEST; AKADEMIYA TENNISA; PARK 777; IP Gres'ko; BLIZKO-TREJL; AO LUZHNIKI; KATOK KATUSHKA; GAMMI; PLATFORMA TCO 3281 PAY; EXTREMEZONA; PANDA PARK MESHHERSKIJ; WWW.MOSCOWFLOW.RU SERF,Hobbies
33,5811,Caterers,HFC; OOOEMIL; COFFEE LIKE; OOOFRANK; DOSTAVKA VITAMINKA; SHAURMA; CHEFLUNCH; MAGAZIN SUSHI VOK; ART KAFE PERESTROYKA; WWW.DOMINOS.RU; U KUPCA; IP NOVOSELCEV ALEKSEJ; OOO BRIZ; GOSTINYJ DVOR; CP OOO VINOBOKS; IP MNACAKANYAN MV; COFFEELIKE; IPTYUNIS; YM*shop; DOMINOS.RU; sushiway; SAMARA-6 DODO REST 1; IP ARKHIPOVA G.G.; PANDA DOSTAVKA; Turbo Rolls; 24 GRADUSA; IP Surdo; TRI TOVARISHHA; BAR NAD VOLNOVYM; hvalwaters; SUSHI GUD; FRUKTOVAYA KORZINA; SUSHIMAGIYA USSURIJSK,Shops
34,2741,Misc-Publishing/Printing,Tipografiya MAK,Hobbies
35,8211,Elementary & Secondary Scho,AZ-BY-KA; TRENING-CENTR NA NEVE; MBOU DO DYUSSH YUNOST,Education
36,7273,Dating & Escort Services,BADOO; drmrdt; intelcheck.net; BADOO.COM BADOO HELP@BADO; Prshdt; FNDDTTD; BADOO.COM; Mnstrp; onlinebills24.com; Badoo help@badoo.com,Entertainment
37,5942,Book Stores,"CHITAJ-GOROD; KASSANDRA; NEVSKY28 DOM KNIGI18; IP ILYUKHINA T.V.; AMO-PRESS NAGATINS; Dom inostrannoi knigi; CHITAYNA; YM*LitEra; BUKVOED; Y.M*lit-era; CHITAI-GOROD; PETROV SA, DYBENKO; NEVSKY28 DOM KNIGI11; OOO KNIZHNYY LABIRINT; OOO LABIRINT. RU; AZBUKA-RUBIKON; PODAROK MUZHCHINE; RESPUBLIKA; WWW.LITRES.RU; NEVSKY28 DOM KNIGI7; SEKERETNAYA GALAKTIKA; KNIGI NA BAUMANSKOY; SHKODET; IP POLEVIK; KNIGI; KARANDASH; PRESSA; PRESSA KOMMUN76; CHITAY GOROD; NTO PECHAT; NTO PRESSA; CHU MASORET; OOO CHITATEL BUKVOED; RITON-MESTO 33; IP DYAGILEV V.V.; Moskovskii Dom knigi; CHITAY-GOROD; IP TIHONOV; KAPITAL; KRUPYANSHHIK; IP RADCHENKO NV; LABIRINT-POST; KNIZHNYY MIR; KRUGOZOR; BOOKVOED; WWW.MANN-IVANOV-FERBER; BOGOJAVLENSKY SOBOR; METIDA",Hobbies
38,5511,Automobile & Truck Dealers,TSTS KIA; TOYOTA TSENTR NN YUG; LUKAVTO; Avtodom Zorge; BI-BI; INOMARKA55; AVTOFIRMA SVETLANA; TRM 33734; DVIZHCOM; MSM DZHM,Auto
39,6536,MasterCard MoneySend Intracountry,"MONEYMAN; MND PAPAZAIM; CYBERPLAT MS; MAKRO MKK OOO - VYPLAT; PAYOUT-ONLINE; CIB; UBRD stancija metro ""P; dozarplati.com; NABEREGNAYA 69B; CloudTips; akademmcc_mc; YooMoney Transfer; P2P INTERNET; CARD2CARD SVEKLAONLINE; open.ru card2card; KIOSK1 KIOSK1; C2C PSB M F; SM ""KIROVSKII""; OOO MIGCREDIT B2C; VB24 STR. 2, UL. BABUS; P2P.SKBBANK.RU; MKK KVATRO; MIR MONEY TRANSFER CRE; TRANSFER-P; TINKOFF BANK CARD2CARD; K-FINANCE P2P; YooMoney Transfer Sado; ONECLICKMONEY.RU P2P; PAYOUTSMZ; TRZ; 1CUPIS; MIGKREDIT OOO VYPLATY; UBRD stancija metro ""C; zaymer; turbozaim; Alfa Iss; SAMMIT_OCT_MC; MANI MEN MFK OOO - VYP; Pochtabank Card 2 Card; Centralcapital; ATB-Online P2P; C2C R-ONLINE MIR ANDRO; MICROKLAD; INVESTPAY CARD TO CARD; IPTS LOMBARDY ASS P2P; ELECSNET; greenmoney; PEREVOD1; Modulbank; BANK URALSIB; bistrodengi.ru; Credit7online; poluscredit.ru; OMP; MONETA; KONTINENT; SVVZ; PAYOUT; PAYU NCO LLC; CCB CARD2CARD; 1CUPIS.RU; BBfinance; KORONAPAY2CARD; JT_MLM; 000000000000QIWI MONEY; Moneyman; dozarplati; ekapusta; L-FINANCE P2P; ZE; 4FINANS DJET MANI MIKR; ZAIMER MFK OOO - VYPLA; PEREVOD MEZHDU KARTAMI; MOZEN; OPEN.RU CARD2CARD; kviku_mir; C2C PSB M NF; MC MONEYSEND INTRA FRO; CARD TOP-UP; CreditPlus; SMSFINANS DJET MANI MI; Robocredit; PAYOUTS; B2P*Bank UL. LITERATOR; QIWI BANK; MIR FROM ACC; VTB PJSC; NOVOE FINANSIROVANIE; VTB24 CARD2CARD PAYMO; nalichnoeplus UL POBED; CARD2CARD AMOBILE; ENERGOTRANSBANK; UBRR Transfer Sakko i; SROCHNODENGI OCT; SBOL; akademmcc_mir; Card2Card 35, MYASNITS; kviku_mc; CONTACT; VB24; MKK TVOY KREDIT; FM2C DIRECT; HCFB; DBO TRANSFER; CYBERPLAT RNPS Krasnop; C2C R-ONLINE MC; MC MONEYSEND INTRACOUN; DOM.RF BANK P2P; MKK BB FINANS; centrofinans.ru; P2P Transfer; GRC; WEBBANKIR MFK VEBBANKI; RGS-BANK; UBRR termIp=85.26.233.; Zaymigo; GAZPROMBANK; JoyMoney; ForceTaxi; CONTACT MONEY TRANSFER; B2P*Bank; SAMMIT_OCT_MIR; Card2Card; QIWI P2P; VERITAS MFK OOO - VYPL; CARD2CARD ALFA_MOBILE; VB24 D. 277, UL. KALIN; PAYOUT SERVICE; Dozarplati; Avito.Pokupka; www.vostbank.ru; HCFB Moskva,Pravdi,8; Promsvyazbank; Flipcredit; Belkacredit; ATM TINKOFF 002928; BERIFAST; Tinkoff Bank P2P; Jump Taxi; P2P PEREVEDI ONLINE; taxiCRM; ROSKAZNA from NSPK; PayPS; PAO ""Bank ""Sankt-Peter; Umnye nalichnye; BANK131; CARDLINK.LINK; NETON; CARD2CARDNSKBL; VB24 PL. KIEVSKOGO VOK",Transactions
40,4111,Local/Suburban Commuter Pas,"STRIZH MSK-NN VSP; SP ATP KINELSKOE 4; LADOZHSKIJ V-L, AO SZP; KPPK N1; TROIKAMOS.RU; SARATOV-1_PRIVOKZAL.PL; KPPK6ZELENOGRADSK; SORTIROVOCHNAYA, AO SZ; IP BAGRATUNI; KIRISHI AO SZPPK; ISET TRANSPORT 2160; GPK PASSAZHIRAVTOTRANS; METRO TERM3; NSK_AEXPAY; TRANSPORT.MOS.RU; STRELKA; HTTPS://PASS.RZD.RU; APPARAT KREMLEVSKAYA1; VDNH; TSARITSYNO; OOO AVTOVOKZALY.RU; PRIGORODNYE KASSY; ARBATSKAYA; YUGO-ZAPADNAYA; KPPK10CHKALOVSK; ISET TRANSPORT 2198; NAGORNAYA; SELIGERSKAYA; KPPK17VOKZALYUZHNYY; ISET TRANSPORT 2384; KALININGRAD YUZHNYJ; KUZNETSKIY MOST; OAO SPK ST. EK-PASSAZH; KPPK8SVETLOGORSK2; JSC MOSCOW TVER PASSEN; MT PPK; KALUZHSKAYA; ISET TRANSPORT 2187; AO KPPK ZELENOGRADSK; KHOVRINO; ISET TRANSPORT 3097; YUZHNYY AV.KASSA 10; AEROEXPRESS BPA 177; Moskva Metro; ISET TRANSPORT 2214; VLADYKINO; KOMSOMOLSKAYA; KURSKAYA; MOSKVA METRO; TEKHNOPARK; JSCO ""CENTRAL EPC""; Saratov-1_Privokzal.Pl; LENINSKIY PROSPEKT; VOLGOGRADSKIY PROSPEKT; AO Centralnaya PPK; KASSA KUZINO; KPPK14YUZHNYJVOK; OAO BAJKALSKAYA PPK; BELOMORSKAYA; HTTPS://PASS.RZD.RU/; ISET TRANSPORT 2370; SHOSSE ENTUZIASTOV; ISET TRANSPORT 2224; POEZD N 101-106 1; METRO TERM6; MOSGORPASS METRO; ISET TRANSPORT 2220; ISET TRANSPORT 2318; OAO CENTRALNAYA PPK; HTTP://WWW.PPK-PITER.R; MAYAKOVSKAYA; AEROEXPRESS BPA 120; N15-662-661-16; AKADEMICHESKAYA; METRO TERM17; YANDEX.TRAVEL; 124.67KRSKAB-MSK 12; RZHD PASSAZHIRAM; ISET TRANSPORT 2388; AO KPPK YUZHNYJ; METRO TERM18; RIMSKAYA; tutu.ru; LIFT PANORAMA; LK METRO; OAO TSENTRALNAYA PPK; KRASNOSELSKAYA; Vyezd torg Olimp Park; st Astrahanskaya; NSK-METRO.RU; TEKSTILSHCHIKI; ISET TRANSPORT 2129; ISET TRANSPORT 2482; OAO VOLGO-VYATSKAYA PP; MIRNAYA; KRESTYANSKAYA ZASTAVA; UDELNAYA, AO SZPPK; PREOBRAZHENSKAYA PLOSH; AO KPPK BPA SEVER VOKZ; ANNINO; KPPK N4; AEROEXPRESS BPA 136; METRO TERM12; OAO Centralnaya PPK; BRATISLAVSKAYA; TRANSPORT KRASNOYARSKA; METRO TERM1; ISET TRANSPORT 2190; 141 KURSK-OREL-MSK; SP ATP KINELSKOE 10; AEROEXPRESS BPA 128; OAO Severo-Zapadnaya P; KITAY-GOROD; LOMONOSOVSKY PROSPEKT; PAVELETSKAYA; CENTRALNAYA PPK; IP ANFEROV S.I.; Vyezdnaya torgov Sochi; SP ATP KINELSKOE 7; YM*TROIKA.MOS.RU; ZARECHNAYA VESTIBYUL 1; ZHULEBINO; OAO SEVERO-ZAPADNAYA P; ISET TRANSPORT 2215; ISET TRANSPORT 2226; OAO CPPC; YAROSLAVL-GLAVNYJ; JSCo ""Central EPC""; SOKOLNIKI; BARRIKADNAYA; mostran.vtb.ru; PLANERNAYA; ISET TRANSPORT 2141; ALEKSEEVSKAYA; OEIRC.RU; LUBYANKA; ISET TRANSPORT 2259; RECHNOY VOKZAL; MD.*SPBMETRO; IZMAYLOVSKAYA; OZERNAYA; SMOLENSKAYA; AO KPPK BPA YUZHNYJ; MOSMETRO; KANTEMIROVSKAYA; AO VVPPK; OAO CENTRALNAYA PPC; ISET TRANSPORT 2130; ALTAY-PRIGOROD; ISET TRANSPORT 2551; LERMONTOVSKIY PROSPEKT; NOVYE CHERYOMUSHKI; PUSHKINSKAYA; MOSTRAN.VTB.RU; OAO MOSCOWTVERPPC; ISET TRANSPORT 2387; KUZBASS-PRIGOROD BPA; SITICARD. METRO; OAO RZHD; SITICARD.RU METRO; AEROEXPRESS BPA 199; OAO Tsentralnaya PPK; METRO TERM20; ISET TRANSPORT 2493; Vyezd torg Tuapse; SOSTAV LVCH-7 14; Metro.spb.ru pog.dolg; ST.SARATOV; ISET TRANSPORT 2210; METRO.SPB.RU; MOSCOW CENTRAL CIRCLE; OAO CENTRALNAJA PPK; NEKRASOVKA; RIZHSKAYA; AS CHEBARKUL; ISET TRANSPORT 2249; METRO TERM27; OAO Kuban Ehkspress-Pr; RECHNYE PROGULKI; CHERKIZOVSKAYA; KUZMINKI; AO CENTRALNAYA PPK; PETROVSKO-RAZUMOVSKAYA; OAO MOSCOW TVER PPC; ALTUFIEVO; OAO MOSKOVSKO-TVERSKAY; AO KPPK; LIPYAGI; GUP MOSKOVSKII METROPO; ISET TRANSPORT 2162; MOSKOVSKIJ VOKZ AO SZP; LVCH-KAZAN; ISET TRANSPORT 2146; ISET TRANSPORT 3176; METRO TERM21; KAZAN AKKH-3",Transportation
41,5699,Miscellaneous Apparel & Acc,TOVARY DLYA DOMA; IP CHURAKOVA N.S.; IP IGNATOV VB; MAGAZIN PITERPROF; IP Garshkova SV; GALEREYA KRASNODAR; TSUM TH; TSUM; SINSAY; MUZHSKAYA ODEZHDA; SP MAGAZIN NIZKIKH CEN; SAINT LAURENT PARIS; BIZHUTERIYA; KIABI KERUSKA 3; SITI; WILDBERRIES.RU; MARMALATO; TSUM-INTERNET MAGAZIN; IP PONOMAREVA T.N.; PALITRA; ARMEYSKIY MAGAZIN; LADY COLLECTION; MAGAZIN ZACHEKHLIS; MAGAZIN AMIN; Kamuflyazh; PRODAZHA KOZHI; Flower Line; BASHMAG; CVETY ALISY; KIDS MULTIBREND; KOROVKI; Fiksson; SP PROMO 4; SHARM; HAVVS; KRUZHEVA; KUZBASSLEGPROM; IP LIPINA E.V.; IP TRUSHINA E.V.,Clothes
42,5994,News Dealers And Newsstands,PM018; OOO KAP; POCHITAY; IP PETRUSHENKOVAEA; PRESSA; IPPODOLNAYAOV; OOO PTK; PM016; KIOSK No1922; CH083; SP-IMIDZH RKIOSK 79R,Services
43,5065,Electric Parts/Equipment,ORION43.RU,HardwareAndSoftware
44,7832,Motion Picture Theaters,"ILLIZIUM; CINIMA LIKE; KINOTEATR CINEMA 9; CINEMA PARK 46; OOO LSP; BAR SINEMA; KINOTEATR.RU CP; STAR CINEMA; KINOBAR KALININGRAD; KINO.1TV; KINOTEATR SHTORM; OOO GUDVIN SINEMA; INTERKOM; SINEMA PARK 40.; AFISHA.YANDEX; AO KINOMAKS; KINOHOD19; CINEMA PARK 54; SINEMA PARK 58; SINEMA PARK 62; CINEMA PARK 03; OOO PINKORD; KINOTEATR.; POPKORN PARK; ELEKTRONNYJ BILET; MIRAZH SINEMA; KINOTEATR MIR; SINEMA PARK 63; MYAGK KINO TAGIL 1; KINOMAX; SILVER CINEMA PSKOV; CINEMA PARK 08; SMENA; ""ICEKINO""; KINO 1TV RU; STARMAXCINEMA; SINEMA PARK 60; FUN24 KASSAL_2; OOO KINOMIR.; BAR JAZZCINEMA; KINOTEATR KRISTALL; KASSA 1; KINOTEATR OLIMP; CINEMA9; KINOCENTR MONITOR SBS; KHUDOZHESTVENNYJ; KINOTEATR..; OOO SPARTAK; SINEMA PARK 71; KINOFORMAT; RSM 31 BAR; Y.M*Afisha.Yandex; IP DOROGOVA E.V.; KINOTEATR JAZZCINEMA; KINO-2; KF-WEB-KUNTSEVO; CINEMA PARK - 23; CINEMA PARK 02; KONCESSIYA KINO; CINEMA PARK 73; IMPERIYA GREZ; CINEMA PARK 50; CINEMA PARK-32; CINEMA PARK 75; OOO ALTAIR KINOTEATR; KINOTEATR ""ROSSIIA""; CINEMA PARK 30; KINOPORT 5; RSM 22; KINOTEATR KALININGRAD; LTD GOLIFUD",Entertainment
45,7998,"Aquariums,seaquariums","""IP AVHIMOVICH S.A.""; ZOOPARK; DELFINARIY RIVERA; SPBZOO; PRIMORSKIY OKEANARIUM; KASSA 1",Furnurure
46,8011,Doctors (Not Elsewhere Clas,"IP FINOGENOVA; SANATORIY ELTSOVKA; OOO LKTS; DETSKAYA KLINIKA NA BL; MPK PROGNOZ; SMCLINIC; OOO MC - DIAGNOST; SM-DOCTOR; OOO ZVEZDA; VITA NOVA; NEJROPROFI 3; SET KLINIK STOLITSA 1; OOO AYUTAY; ZDOROVAYA SEMYA; MEDSI V KRASNOGORSKE; OOO TOMOGRAFIYA; OTKRYTAYA KLINIKA 1; OOO KLINIKA SANITAS PL; TAMBOVMEDSERVICE; HEALTH CARD; EVROKLINIKA24-GULEBINO; GZHATSKAYA; VDNKH; MO KRASNOSELSKAYA; POLOKLINIKA 9; MEDEKSPERT 2011; LDCKUTUZOVSKIY; MEDSI V KHOROSHOVSKOM; TSMRT VDNKH; FGBUZ VMKTS FMBA; KLINIKA EKSPERT IRKUT; AKB FGBUZ YUOMTS; ZABOTLIVYY DOKTOR; SM-KLINIKA; PMK; OOO DOKTOR LAYT; MAMADETI; MMC ""ZDOROVYE""; MD PROJECT 2000; SEMEYNYY DOKTOR; KLINIKA TRI POKOLENIYA; STOLITCA 1; ALEKSANDRIYA; TTS NOKHT SADOVOD; OOO L-MED; LLC MC DOCTOR BOGOLYUB; MEDSI; LABORATORIYA MEDLAB; IP HAVOVA L.A.; Centr MRT; CPM; INVITRO; OKO; POLIKLINIKA; CHISTYJ SHAG",Health
